Student_ID,skill,Test_ID,Type,Days_prepared,TimeTaken,score
44,meaning-of-pi,13,algebrafieldquestion1,69,45,52.0
44,meaning-of-pi,4,textfieldquestion,29,93,76.0
44,meaning-of-pi,99,radioquestion,31,109,93.0
44,meaning-of-pi,72,algebrafieldquestion,61,40,46.0
44,meaning-of-pi,20,other,68,47,42.0
44,meaning-of-pi,70,textfieldquestion,19,82,65.0
44,meaning-of-pi,51,algebra,14,87,77.0
44,meaning-of-pi,56,radioquestion,5,39,27.0
44,meaning-of-pi,78,interfaceradioquestion,48,117,97.0
44,meaning-of-pi,39,checkboxquestion,78,37,42.0
44,meaning-of-pi,57,interfacetextfieldquestion1,63,78,75.0
44,meaning-of-pi,86,algebrafieldquestion,49,51,49.0
44,meaning-of-pi,40,algebrafieldquestion1,47,85,72.0
44,meaning-of-pi,41,radioquestion,60,68,57.0
44,meaning-of-pi,18,radioquestion,54,67,63.0
44,meaning-of-pi,60,interfacetextfieldquestion,53,103,77.0
44,meaning-of-pi,5,algebrafieldquestion,26,73,40.0
44,meaning-of-pi,84,radioquestion,52,65,59.0
44,meaning-of-pi,36,checkboxquestion,42,100,84.0
44,meaning-of-pi,67,textfieldquestion,15,116,87.0
44,meaning-of-pi,69,other,74,95,80.0
44,meaning-of-pi,42,algebra,30,38,51.0
45,adding-decimals,77,popupmenuquestion,22,98,75.0
45,adding-decimals,73,textfieldquestion,70,81,80.0
45,adding-decimals,15,interfacetextfieldquestion,7,58,32.0
45,adding-decimals,43,checkboxquestion,30,56,35.0
45,adding-decimals,67,textfieldquestion,19,74,64.0
45,adding-decimals,75,textfieldquestion,33,49,41.0
45,adding-decimals,97,interfaceradioquestion,79,87,0.0
45,adding-decimals,35,checkboxquestion,73,45,73.0
45,adding-decimals,51,algebra,26,32,23.0
45,adding-decimals,58,popupmenuquestion,75,46,41.0
45,adding-decimals,32,checkboxquestion,76,109,80.0
45,adding-decimals,62,interfacepopupmenuquestion1,6,118,71.0
45,adding-decimals,79,interfacetextfieldquestion,13,60,29.0
45,adding-decimals,63,algebra,72,37,39.0
45,adding-decimals,6,interfacepopupmenuquestion1,47,92,83.0
45,adding-decimals,71,checkboxquestion,61,71,75.0
45,adding-decimals,48,algebra,30,59,48.0
45,adding-decimals,36,checkboxquestion,56,96,7.0
45,adding-decimals,60,interfacetextfieldquestion,17,73,44.0
45,adding-decimals,46,algebra,67,105,97.0
45,adding-decimals,64,other,75,38,49.0
45,adding-decimals,2,algebra,31,108,85.0
45,adding-decimals,34,noprobtype,35,119,96.0
45,adding-decimals,19,popupmenuquestion,41,34,25.0
45,adding-decimals,91,interfaceradioquestion,28,42,38.0
45,adding-decimals,50,textfieldquestion,43,88,69.0
45,adding-decimals,93,interfaceradioquestion1,71,69,56.0
45,adding-decimals,16,interfacepopupmenuquestion1,25,71,43.0
45,adding-decimals,84,radioquestion,66,36,53.0
45,adding-decimals,98,interfacetextfieldquestion1,23,119,83.0
45,adding-decimals,33,algebrafieldquestion1,35,113,85.0
45,adding-decimals,96,algebra,26,76,59.0
45,adding-decimals,72,algebrafieldquestion,38,83,52.0
45,adding-decimals,41,radioquestion,62,97,98.0
45,adding-decimals,1,algebra,18,86,60.0
45,adding-decimals,23,interfacepopupmenuquestion1,54,50,37.0
45,adding-decimals,26,interfaceradioquestion,23,108,78.0
45,adding-decimals,12,interfaceradioquestion,22,103,74.0
45,adding-decimals,22,interfaceradioquestion1,25,50,39.0
45,adding-decimals,94,popupmenuquestion,15,115,91.0
45,adding-decimals,61,interfacepopupmenuquestion1,9,54,23.0
45,adding-decimals,85,interfaceradioquestion1,5,36,30.0
45,adding-decimals,40,algebrafieldquestion1,26,109,89.0
45,adding-decimals,14,other,74,107,94.0
45,adding-decimals,13,algebrafieldquestion1,19,52,39.0
45,adding-decimals,89,interfacepopupmenuquestion1,46,68,75.0
45,adding-decimals,70,textfieldquestion,8,98,93.0
45,adding-decimals,78,interfaceradioquestion,7,76,68.0
45,adding-decimals,39,checkboxquestion,33,98,78.0
45,adding-decimals,18,radioquestion,71,63,58.0
45,adding-decimals,56,radioquestion,27,78,48.0
45,adding-decimals,21,other,13,66,54.0
45,adding-decimals,81,checkboxquestion,23,67,55.0
45,adding-decimals,74,noprobtype,51,88,85.0
45,adding-decimals,7,interfaceradioquestion1,57,42,30.0
45,adding-decimals,90,radioquestion,72,101,87.0
45,adding-decimals,92,interfacepopupmenuquestion1,45,43,38.0
45,adding-decimals,38,radioquestion,13,57,32.0
45,adding-decimals,10,interfaceradioquestion1,77,32,64.0
45,adding-decimals,31,interfaceradioquestion1,37,52,31.0
45,adding-decimals,83,interfaceradioquestion,64,59,50.0
45,adding-decimals,5,algebrafieldquestion,43,39,46.0
45,adding-decimals,65,popupmenuquestion,65,84,84.0
45,adding-decimals,66,algebra,37,66,54.0
45,adding-decimals,20,other,18,120,76.0
45,adding-decimals,88,interfacepopupmenuquestion1,71,47,64.0
45,adding-decimals,52,popupmenuquestion,38,76,47.0
45,adding-decimals,54,interfacetextfieldquestion,49,32,55.0
45,adding-decimals,42,algebra,15,57,58.0
45,adding-decimals,99,radioquestion,56,116,94.0
46,sum-of-interior-angles-triangle,5,algebrafieldquestion,40,45,37.0
46,sum-of-interior-angles-triangle,40,algebrafieldquestion1,35,116,6.0
46,sum-of-interior-angles-triangle,78,interfaceradioquestion,43,77,83.0
46,sum-of-interior-angles-triangle,12,interfaceradioquestion,46,69,71.0
46,sum-of-interior-angles-triangle,95,checkboxquestion,26,99,79.0
46,sum-of-interior-angles-triangle,1,algebra,40,51,38.0
46,sum-of-interior-angles-triangle,77,popupmenuquestion,23,78,69.0
46,sum-of-interior-angles-triangle,94,popupmenuquestion,74,106,94.0
46,sum-of-interior-angles-triangle,4,textfieldquestion,53,64,45.0
46,sum-of-interior-angles-triangle,7,interfaceradioquestion1,79,53,50.0
46,sum-of-interior-angles-triangle,47,checkboxquestion,9,64,38.0
46,sum-of-interior-angles-triangle,16,interfacepopupmenuquestion1,41,56,41.0
46,sum-of-interior-angles-triangle,57,interfacetextfieldquestion1,67,47,64.0
46,sum-of-interior-angles-triangle,93,interfaceradioquestion1,76,118,26.0
46,sum-of-interior-angles-triangle,54,interfacetextfieldquestion,18,35,34.0
46,sum-of-interior-angles-triangle,89,interfacepopupmenuquestion1,11,38,6.0
46,sum-of-interior-angles-triangle,84,radioquestion,52,54,42.0
46,sum-of-interior-angles-triangle,38,radioquestion,62,116,15.0
46,sum-of-interior-angles-triangle,46,algebra,70,74,84.0
46,sum-of-interior-angles-triangle,33,algebrafieldquestion1,58,111,99.0
46,sum-of-interior-angles-triangle,67,textfieldquestion,11,115,97.0
46,sum-of-interior-angles-triangle,23,interfacepopupmenuquestion1,52,38,38.0
46,sum-of-interior-angles-triangle,63,algebra,16,58,33.0
46,sum-of-interior-angles-triangle,98,interfacetextfieldquestion1,62,101,72.0
46,sum-of-interior-angles-triangle,21,other,41,61,64.0
46,sum-of-interior-angles-triangle,68,checkboxquestion,57,100,88.0
46,sum-of-interior-angles-triangle,15,interfacetextfieldquestion,53,113,1.0
46,sum-of-interior-angles-triangle,8,interfaceradioquestion,42,80,61.0
46,sum-of-interior-angles-triangle,50,textfieldquestion,32,39,37.0
46,sum-of-interior-angles-triangle,37,other,38,117,76.0
46,sum-of-interior-angles-triangle,14,other,79,75,76.0
46,sum-of-interior-angles-triangle,61,interfacepopupmenuquestion1,80,47,52.0
46,sum-of-interior-angles-triangle,99,radioquestion,11,76,58.0
46,sum-of-interior-angles-triangle,75,textfieldquestion,77,71,65.0
46,sum-of-interior-angles-triangle,66,algebra,8,42,25.0
46,sum-of-interior-angles-triangle,83,interfaceradioquestion,60,119,11.0
46,sum-of-interior-angles-triangle,71,checkboxquestion,28,56,49.0
46,sum-of-interior-angles-triangle,36,checkboxquestion,31,46,37.0
46,sum-of-interior-angles-triangle,22,interfaceradioquestion1,44,108,77.0
46,sum-of-interior-angles-triangle,80,algebra,71,55,60.0
46,sum-of-interior-angles-triangle,9,interfaceradioquestion1,16,115,86.0
46,sum-of-interior-angles-triangle,3,popupmenuquestion,53,106,81.0
46,sum-of-interior-angles-triangle,85,interfaceradioquestion1,18,63,32.0
46,sum-of-interior-angles-triangle,34,noprobtype,51,70,77.0
46,sum-of-interior-angles-triangle,25,algebrafieldquestion,29,106,88.0
46,sum-of-interior-angles-triangle,51,algebra,62,84,73.0
46,sum-of-interior-angles-triangle,79,interfacetextfieldquestion,70,48,58.0
46,sum-of-interior-angles-triangle,72,algebrafieldquestion,24,93,83.0
46,sum-of-interior-angles-triangle,28,noprobtype,35,38,52.0
46,sum-of-interior-angles-triangle,56,radioquestion,6,73,53.0
46,sum-of-interior-angles-triangle,26,interfaceradioquestion,55,89,90.0
46,sum-of-interior-angles-triangle,19,popupmenuquestion,39,117,96.0
46,sum-of-interior-angles-triangle,81,checkboxquestion,74,73,78.0
46,sum-of-interior-angles-triangle,64,other,76,98,89.0
46,sum-of-interior-angles-triangle,43,checkboxquestion,31,56,51.0
46,sum-of-interior-angles-triangle,100,popupmenuquestion,52,50,36.0
46,sum-of-interior-angles-triangle,53,other,9,53,15.0
46,sum-of-interior-angles-triangle,42,algebra,8,31,32.0
46,sum-of-interior-angles-triangle,48,algebra,70,88,78.0
46,sum-of-interior-angles-triangle,62,interfacepopupmenuquestion1,25,60,59.0
46,sum-of-interior-angles-triangle,32,checkboxquestion,46,56,58.0
46,sum-of-interior-angles-triangle,86,algebrafieldquestion,73,86,65.0
46,sum-of-interior-angles-triangle,39,checkboxquestion,53,39,20.0
46,sum-of-interior-angles-triangle,49,textfieldquestion,63,40,63.0
46,sum-of-interior-angles-triangle,58,popupmenuquestion,54,104,80.0
46,sum-of-interior-angles-triangle,13,algebrafieldquestion1,44,63,41.0
46,sum-of-interior-angles-triangle,96,algebra,54,111,3.0
46,sum-of-interior-angles-triangle,29,algebra,20,103,68.0
46,sum-of-interior-angles-triangle,31,interfaceradioquestion1,29,89,69.0
46,sum-of-interior-angles-triangle,73,textfieldquestion,13,120,87.0
47,sum-of-interior-angles-triangle,22,interfaceradioquestion1,49,55,56.0
47,sum-of-interior-angles-triangle,31,interfaceradioquestion1,52,66,58.0
47,sum-of-interior-angles-triangle,9,interfaceradioquestion1,28,117,82.0
47,sum-of-interior-angles-triangle,51,algebra,24,96,68.0
47,sum-of-interior-angles-triangle,79,interfacetextfieldquestion,43,108,86.0
47,sum-of-interior-angles-triangle,82,textfieldquestion,53,43,50.0
47,sum-of-interior-angles-triangle,36,checkboxquestion,65,35,64.0
47,sum-of-interior-angles-triangle,34,noprobtype,40,36,31.0
47,sum-of-interior-angles-triangle,70,textfieldquestion,17,58,40.0
47,sum-of-interior-angles-triangle,85,interfaceradioquestion1,23,57,53.0
47,sum-of-interior-angles-triangle,93,interfaceradioquestion1,46,69,60.0
47,sum-of-interior-angles-triangle,50,textfieldquestion,47,82,60.0
47,sum-of-interior-angles-triangle,62,interfacepopupmenuquestion1,79,52,74.0
47,sum-of-interior-angles-triangle,80,algebra,36,46,58.0
47,sum-of-interior-angles-triangle,89,interfacepopupmenuquestion1,21,43,47.0
47,sum-of-interior-angles-triangle,5,algebrafieldquestion,15,106,85.0
47,sum-of-interior-angles-triangle,69,other,62,120,95.0
47,sum-of-interior-angles-triangle,35,checkboxquestion,67,105,6.0
47,sum-of-interior-angles-triangle,84,radioquestion,29,107,78.0
47,sum-of-interior-angles-triangle,18,radioquestion,73,96,86.0
47,sum-of-interior-angles-triangle,1,algebra,29,44,49.0
47,sum-of-interior-angles-triangle,91,interfaceradioquestion,9,117,0.0
47,sum-of-interior-angles-triangle,96,algebra,80,62,83.0
47,sum-of-interior-angles-triangle,2,algebra,70,115,8.0
47,sum-of-interior-angles-triangle,11,textfieldquestion,60,119,89.0
47,sum-of-interior-angles-triangle,25,algebrafieldquestion,63,49,44.0
47,sum-of-interior-angles-triangle,43,checkboxquestion,41,86,61.0
47,sum-of-interior-angles-triangle,92,interfacepopupmenuquestion1,11,79,73.0
47,sum-of-interior-angles-triangle,55,checkboxquestion,28,106,77.0
47,sum-of-interior-angles-triangle,68,checkboxquestion,32,109,82.0
47,sum-of-interior-angles-triangle,59,textfieldquestion,23,120,98.0
47,sum-of-interior-angles-triangle,75,textfieldquestion,31,41,36.0
47,sum-of-interior-angles-triangle,10,interfaceradioquestion1,16,47,39.0
47,sum-of-interior-angles-triangle,39,checkboxquestion,63,48,48.0
47,sum-of-interior-angles-triangle,64,other,18,58,54.0
47,sum-of-interior-angles-triangle,4,textfieldquestion,59,119,6.0
47,sum-of-interior-angles-triangle,48,algebra,57,102,91.0
47,sum-of-interior-angles-triangle,8,interfaceradioquestion,53,95,87.0
47,sum-of-interior-angles-triangle,97,interfaceradioquestion,28,33,39.0
47,sum-of-interior-angles-triangle,49,textfieldquestion,57,100,84.0
47,sum-of-interior-angles-triangle,45,other,73,119,20.0
47,sum-of-interior-angles-triangle,78,interfaceradioquestion,27,92,84.0
47,sum-of-interior-angles-triangle,60,interfacetextfieldquestion,38,106,77.0
47,sum-of-interior-angles-triangle,28,noprobtype,19,69,54.0
47,sum-of-interior-angles-triangle,47,checkboxquestion,79,115,1.0
47,sum-of-interior-angles-triangle,83,interfaceradioquestion,7,35,25.0
47,sum-of-interior-angles-triangle,14,other,21,54,30.0
47,sum-of-interior-angles-triangle,100,popupmenuquestion,77,101,10.0
47,sum-of-interior-angles-triangle,24,popupmenuquestion,26,44,44.0
47,sum-of-interior-angles-triangle,17,checkboxquestion,19,72,53.0
47,sum-of-interior-angles-triangle,72,algebrafieldquestion,9,83,63.0
47,sum-of-interior-angles-triangle,86,algebrafieldquestion,7,56,38.0
47,sum-of-interior-angles-triangle,99,radioquestion,61,80,80.0
47,sum-of-interior-angles-triangle,42,algebra,45,113,1.0
47,sum-of-interior-angles-triangle,98,interfacetextfieldquestion1,72,72,67.0
47,sum-of-interior-angles-triangle,54,interfacetextfieldquestion,18,73,53.0
47,sum-of-interior-angles-triangle,88,interfacepopupmenuquestion1,40,90,61.0
47,sum-of-interior-angles-triangle,66,algebra,78,45,55.0
47,sum-of-interior-angles-triangle,56,radioquestion,30,82,69.0
47,sum-of-interior-angles-triangle,27,other,12,87,51.0
47,sum-of-interior-angles-triangle,63,algebra,38,75,63.0
47,sum-of-interior-angles-triangle,21,other,64,61,65.0
47,sum-of-interior-angles-triangle,16,interfacepopupmenuquestion1,48,97,82.0
47,sum-of-interior-angles-triangle,52,popupmenuquestion,45,117,84.0
47,sum-of-interior-angles-triangle,94,popupmenuquestion,44,55,55.0
47,sum-of-interior-angles-triangle,29,algebra,45,100,85.0
47,sum-of-interior-angles-triangle,46,algebra,11,90,67.0
47,sum-of-interior-angles-triangle,23,interfacepopupmenuquestion1,56,59,52.0
47,sum-of-interior-angles-triangle,87,interfacepopupmenuquestion1,41,73,57.0
47,sum-of-interior-angles-triangle,74,noprobtype,6,71,45.0
48,supplementary-angles,1,algebra,52,55,64.0
48,supplementary-angles,30,popupmenuquestion,60,116,5.0
48,supplementary-angles,90,radioquestion,65,83,72.0
48,supplementary-angles,38,radioquestion,58,108,2.0
48,supplementary-angles,10,interfaceradioquestion1,51,84,84.0
48,supplementary-angles,11,textfieldquestion,15,58,57.0
48,supplementary-angles,9,interfaceradioquestion1,10,57,57.0
48,supplementary-angles,85,interfaceradioquestion1,65,50,48.0
48,supplementary-angles,75,textfieldquestion,64,41,55.0
48,supplementary-angles,95,checkboxquestion,26,92,91.0
48,supplementary-angles,32,checkboxquestion,64,72,63.0
48,supplementary-angles,84,radioquestion,37,44,29.0
48,supplementary-angles,29,algebra,36,116,2.0
48,supplementary-angles,83,interfaceradioquestion,49,66,60.0
48,supplementary-angles,7,interfaceradioquestion1,6,104,84.0
48,supplementary-angles,26,interfaceradioquestion,12,99,66.0
48,supplementary-angles,18,radioquestion,79,50,61.0
48,supplementary-angles,53,other,76,93,92.0
48,supplementary-angles,23,interfacepopupmenuquestion1,39,93,82.0
48,supplementary-angles,45,other,80,108,89.0
48,supplementary-angles,13,algebrafieldquestion1,75,94,86.0
48,supplementary-angles,71,checkboxquestion,33,57,57.0
48,supplementary-angles,5,algebrafieldquestion,58,56,61.0
48,supplementary-angles,47,checkboxquestion,34,96,82.0
48,supplementary-angles,43,checkboxquestion,80,106,89.0
48,supplementary-angles,51,algebra,50,46,31.0
48,supplementary-angles,70,textfieldquestion,74,78,80.0
48,supplementary-angles,80,algebra,51,33,21.0
48,supplementary-angles,96,algebra,21,118,86.0
48,supplementary-angles,8,interfaceradioquestion,53,31,34.0
48,supplementary-angles,82,textfieldquestion,65,31,51.0
48,supplementary-angles,60,interfacetextfieldquestion,57,88,69.0
48,supplementary-angles,22,interfaceradioquestion1,39,53,43.0
48,supplementary-angles,99,radioquestion,11,33,21.0
48,supplementary-angles,36,checkboxquestion,18,46,31.0
48,supplementary-angles,19,popupmenuquestion,50,42,67.0
48,supplementary-angles,20,other,61,115,90.0
48,supplementary-angles,63,algebra,34,86,65.0
48,supplementary-angles,58,popupmenuquestion,49,53,52.0
48,supplementary-angles,55,checkboxquestion,25,56,48.0
48,supplementary-angles,16,interfacepopupmenuquestion1,10,37,32.0
48,supplementary-angles,76,interfacepopupmenuquestion1,46,70,70.0
48,supplementary-angles,88,interfacepopupmenuquestion1,32,45,65.0
48,supplementary-angles,78,interfaceradioquestion,79,81,96.0
48,supplementary-angles,31,interfaceradioquestion1,55,59,55.0
48,supplementary-angles,35,checkboxquestion,28,86,71.0
48,supplementary-angles,37,other,62,83,85.0
48,supplementary-angles,2,algebra,48,39,14.0
48,supplementary-angles,98,interfacetextfieldquestion1,44,82,83.0
48,supplementary-angles,4,textfieldquestion,5,116,77.0
48,supplementary-angles,34,noprobtype,31,52,33.0
48,supplementary-angles,40,algebrafieldquestion1,56,68,63.0
48,supplementary-angles,68,checkboxquestion,25,85,65.0
48,supplementary-angles,14,other,47,79,85.0
48,supplementary-angles,41,radioquestion,79,75,69.0
48,supplementary-angles,52,popupmenuquestion,79,102,95.0
48,supplementary-angles,12,interfaceradioquestion,31,95,73.0
48,supplementary-angles,44,algebrafieldquestion1,7,93,69.0
48,supplementary-angles,62,interfacepopupmenuquestion1,70,77,70.0
48,supplementary-angles,42,algebra,38,116,94.0
48,supplementary-angles,89,interfacepopupmenuquestion1,39,44,30.0
48,supplementary-angles,3,popupmenuquestion,13,103,76.0
48,supplementary-angles,94,popupmenuquestion,51,112,96.0
48,supplementary-angles,50,textfieldquestion,43,106,74.0
48,supplementary-angles,28,noprobtype,24,77,54.0
48,supplementary-angles,74,noprobtype,35,32,30.0
48,supplementary-angles,33,algebrafieldquestion1,65,54,64.0
48,supplementary-angles,56,radioquestion,63,101,100.0
